"Education_Fact_ID","Location_ID","Indicator_ID","Source_ID","Year_ID","Total","Female","Male","Urban","Rural","Poorest","Second","Middle","Fourth","Richest"
639,33,4,4,9,52.3989410400391,53.2296485900879,51.5341644287109,72.3731155395508,31.5531024932861,12.997540473938,34.6171226501465,52.7019691467285,71.0970611572266,87.5691528320312
640,34,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
641,35,4,5,1,14.8999996185303,12.8000001907349,17.2000007629395,26.8999996185303,5.40000009536743,1.5,4,5.59999990463257,17.2000007629395,34.7999992370605
642,36,4,4,6,13.3000001907349,10.6000003814697,15.8999996185303,30.3999996185303,8,5.5,7.5,8.60000038146973,9.5,33.5999984741211
643,37,4,0,8,59.7999992370605,60.7999992370605,58.7999992370605,59.5999984741211,60.9000015258789,NULL,NULL,NULL,NULL,NULL
644,38,4,0,6,73.3000030517578,73.8000030517578,72.8000030517578,78.5999984741211,68.4000015258789,NULL,NULL,NULL,NULL,NULL
645,39,4,4,6,77.3000030517578,80.9000015258789,73.8000030517578,83,63,59.2000007629395,75.5999984741211,80.4000015258789,88.5,92
646,40,4,4,3,48.5,52.2999992370605,44.7000007629395,60,43,22.7000007629395,42.2000007629395,48.9000015258789,56.5,70.8000030517578
647,41,4,5,6,64.6729888916016,67.1858520507812,62.1557312011719,77.788932800293,35.1812438964844,23.4525394439697,52.5478591918945,69.1691284179688,81.2829055786133,89.9012985229492
648,42,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
649,43,4,5,9,79.5950469970703,79.3748474121094,79.7855911254883,79.1948623657227,80.3557586669922,64.2869491577148,82.7576141357422,85.7847518920898,84.8362426757812,87.5221557617188
650,44,4,5,7,40.2575836181641,37.5533866882324,42.8270721435547,56.9842338562012,22.6432628631592,13.1526536941528,28.5657558441162,34.8722190856934,50.1664772033691,68.8767547607422
651,45,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
652,46,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
653,47,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
654,48,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
655,49,4,5,8,96.0999984741211,94.4000015258789,97.8000030517578,96.8000030517578,95.4000015258789,97.4000015258789,0,0,0,0
656,50,4,5,9,31.9655990600586,31.4820251464844,32.4510498046875,46.7018737792969,19.4401817321777,13.1890201568604,17.6112079620361,25.7314338684082,36.7403144836426,61.9855728149414
657,51,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
658,52,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
659,53,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
660,54,4,5,5,64.9000015258789,72.0999984741211,58.2000007629395,66.8000030517578,59.7999992370605,40,55.5,67.5,76.6999969482422,85.9000015258789
661,55,4,0,10,83.4000015258789,85.9000015258789,81,85.5999984741211,79.5999984741211,NULL,NULL,NULL,NULL,NULL
662,56,4,4,5,84.9000015258789,85.5,84.3000030517578,87.4000015258789,83.4000015258789,79.4000015258789,81.5,86.4000015258789,86,93.5999984741211
663,57,4,5,5,71,73.1999969482422,68.8000030517578,76.9000015258789,63.5,50.0999984741211,65.6999969482422,79.5999984741211,82.1999969482422,88.5999984741211
664,58,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
665,59,4,0,1,59.0999984741211,54.7999992370605,63.2000007629395,89.4000015258789,42.7000007629395,15.8000001907349,37.2000007629395,71.1999969482422,92.4000015258789,96.4000015258789
666,60,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
667,61,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
668,62,4,4,7,27.211820602417,29.3222923278809,25.1981220245361,55.4403343200684,22.0358467102051,12.0345029830933,17.1922264099121,24.0885009765625,26.7686061859131,51.7927474975586
669,63,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
670,64,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
671,65,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
672,66,4,4,3,54.7999992370605,58.5,50.5999984741211,60,20.1000003814697,21.2000007629395,44.9000015258789,53.7999992370605,68.3000030517578,79.0999984741211
673,67,4,5,9,44.2000007629395,49.7000007629395,38.2000007629395,51,31.1000003814697,29.3999996185303,35.7000007629395,43.0999984741211,51.9000015258789,64.1999969482422
674,68,4,5,9,96,95.9940338134766,96.0674819946289,95.6890487670898,96.5366744995117,95.0208358764648,98.2104339599609,93.1804962158203,93.5936889648438,99.5159378051758
675,69,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
676,70,4,5,9,40.9362602233887,44.0517234802246,37.62890625,51.1978492736816,33.0886344909668,23.5642337799072,29.2253952026367,38.4628562927246,50.9356079101562,72.795036315918
677,71,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
678,72,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
679,73,4,4,6,51.7999992370605,49.5,54.2000007629395,69,41,22,35.9000015258789,51,70.5,88.9000015258789
680,74,4,4,9,31.9113750457764,28.9782619476318,35.1065826416016,51.9632606506348,16.9514694213867,8.32098865509033,17.5599269866943,19.9490032196045,38.2290115356445,60.695140838623
681,75,4,5,10,9.57109546661377,8.87145614624023,10.2878265380859,18.8048210144043,3.98131990432739,1.66220605373383,3.55469799041748,3.92231297492981,12.251371383667,25.5184535980225
682,76,4,5,5,93.0999984741211,94.8000030517578,91.5,96.0999984741211,92,85.5999984741211,94.0999984741211,93.0999984741211,98.4000015258789,96.0999984741211
683,77,4,4,8,28.4222755432129,34.6241798400879,22.8878898620605,44.6951179504395,19.2550964355469,7.17570877075195,16.5051460266113,24.6273956298828,45.2946166992188,54.9567337036133
684,78,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
685,79,4,0,9,50.0946350097656,54.4386444091797,46.0317459106445,65.9340667724609,36.6394386291504,31.8181819915771,46.5116310119629,56.3139915466309,69.6428604125977,67.532470703125
686,80,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
687,81,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
688,82,4,4,7,80.0999984741211,80.5,79.6999969482422,84.9000015258789,78,63.7999992370605,78.5,84.0999984741211,88.9000015258789,93.9000015258789
689,83,4,0,6,86.9000015258789,89.0999984741211,84.9000015258789,91,83.1999969482422,78,84.4000015258789,88.4000015258789,91.5999984741211,95.1999969482422
690,84,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
691,85,4,5,9,57.5,57.5,57.5,64.5,43.7999992370605,35.2000007629395,51.5,56.7999992370605,74,76.5999984741211
692,86,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
693,87,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
694,88,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
695,89,4,5,2,92,91.9000015258789,92,90.8000030517578,90.3000030517578,90,93.1999969482422,90.5999984741211,91.6999969482422,95
696,90,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
697,91,4,4,9,89.0805892944336,89.5879364013672,88.6030044555664,89.1695556640625,88.3871994018555,75.4142456054688,87.9748687744141,92.5978393554688,95.3711318969727,95.0387649536133
698,92,4,5,6,99.4000015258789,99.5,99.4000015258789,99.3000030517578,99.5,99.1999969482422,99.5999984741211,99.5999984741211,99.4000015258789,99.3000030517578
699,93,4,4,5,42.2000007629395,46.2999992370605,38.2000007629395,55.4000015258789,37.4000015258789,21,36.0999984741211,44.0999984741211,55.4000015258789,67.4000015258789
700,94,4,5,10,81.0196762084961,88.3123626708984,74.590217590332,84.7953186035156,77.6284637451172,70.9829635620117,78.8475189208984,79.9822998046875,82.6900405883789,95.6998062133789
701,95,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
702,96,4,5,9,96.9000015258789,97.4000015258789,96.5,96.0999984741211,97.3000030517578,97.0999984741211,98.1999969482422,95.9000015258789,96.9000015258789,96.5
703,97,4,5,8,60.5,61.5,59.4000015258789,82.8000030517578,53.2999992370605,27.8999996185303,52.0999984741211,66.3000030517578,84.1999969482422,92
704,98,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
705,99,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
706,100,4,5,9,54.5,66.9000015258789,42.2999992370605,70.5,47.2000007629395,29.5,49.5999984741211,57,66.4000015258789,80.5999984741211
707,101,4,4,4,14.1000003814697,14.6000003814697,13.6000003814697,20,4.09999990463257,1.89999997615814,4.59999990463257,7.59999990463257,15.6999998092651,30.5
708,102,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
709,103,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
710,104,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
711,105,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
712,106,4,5,9,27.2000007629395,31.5,23,48,21.1000003814697,3.90000009536743,11.1000003814697,20.2000007629395,37.7000007629395,67.4000015258789
713,107,4,4,7,28,30.7999992370605,25.2000007629395,51.7999992370605,24.7000007629395,11.1000003814697,17.3999996185303,23.7000007629395,32.5,54.2000007629395
714,108,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
715,109,4,4,8,83.6999969482422,85.5,82,82.8000030517578,84.0999984741211,80.9000015258789,86,84.9000015258789,85.6999969482422,80.5
716,110,4,5,6,33.5,30.3999996185303,36.2999992370605,58.7999992370605,25.2999992370605,11.3000001907349,16.6000003814697,24.7000007629395,39.7999992370605,63.7999992370605
717,111,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
718,112,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
719,113,4,5,6,28.5183086395264,26.9068565368652,30.2581424713135,41.5806427001953,17.5211334228516,10.1517009735107,15.7325458526611,27.128978729248,34.7821044921875,59.6403503417969
720,114,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
721,115,4,0,9,89.5,90.5999984741211,88.5999984741211,90.6999969482422,86.5,NULL,NULL,NULL,NULL,NULL
722,116,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
723,117,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
724,118,4,5,9,93,94.3000030517578,91.9000015258789,92.9000015258789,93.1999969482422,90.6999969482422,94.0999984741211,91.4000015258789,96.1999969482422,93.1999969482422
725,119,4,5,9,93.219352722168,95.8596801757812,91.0025939941406,93.1815719604492,93.2946853637695,79.1663589477539,95.8337478637695,94.1925506591797,97.5855560302734,99.1500015258789
726,120,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
727,121,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
728,122,4,4,2,15.8000001907349,16.6000003814697,15.1000003814697,34.9000015258789,6.30000019073486,1.10000002384186,2.90000009536743,5.09999990463257,15.6000003814697,46
729,123,4,4,7,69,71,66.9000015258789,82.5999984741211,64.6999969482422,45,63.7000007629395,74,83,88.5999984741211
730,124,4,4,4,60.2999992370605,67.4000015258789,53.5,72.6999969482422,52.7000007629395,41.2000007629395,47.2000007629395,60.5999984741211,67.6999969482422,89.9000015258789
731,125,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
732,126,4,5,10,50.2668571472168,54.7059059143066,45.8610801696777,52.133975982666,46.8072547912598,44.179256439209,47.9362297058105,48.150764465332,49.0280075073242,68.5862731933594
733,127,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
734,128,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
735,129,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
736,130,4,4,3,19.2999992370605,16.7999992370605,21.3999996185303,45.7000007629395,11.6000003814697,4.5,9.89999961853027,10.6000003814697,15.8000001907349,43.7000007629395
737,131,4,4,9,44.7999992370605,44.9000015258789,44.7000007629395,60.5,32.4000015258789,10.6000003814697,29,46.0999984741211,63.7999992370605,77
738,132,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
739,133,4,5,10,97.1848602294922,96.2206115722656,98.1811065673828,96.5626525878906,98.1302719116211,91.8018951416016,96.8329467773438,100,99.5122375488281,100
740,134,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
741,135,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
742,136,4,4,9,33.1655044555664,32.6702575683594,33.6802673339844,42.8259315490723,28.0517158508301,12.8549451828003,23.9721755981445,33.9002265930176,45.0155639648438,58.9179840087891
743,137,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
744,138,4,5,4,82,86.4000015258789,78.1999969482422,90.5999984741211,69.3000030517578,59,84.5999984741211,85.4000015258789,96.8000030517578,96.5
745,139,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
746,140,4,0,8,79.4000015258789,83.6999969482422,75.5999984741211,82.5,75.4000015258789,69.9000015258789,74.9000015258789,79.6999969482422,93,94.4000015258789
747,141,4,4,3,85.8000030517578,86.5,85.0999984741211,90.1999969482422,77.0999984741211,69.4000015258789,85.6999969482422,88.8000030517578,93.1999969482422,96
748,142,4,4,8,74.1422271728516,78.1269302368164,70.4729385375977,75.5801315307617,73.1610565185547,53.6509094238281,72.7653579711914,78.8315734863281,83.2814788818359,89.0790405273438
749,143,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
750,144,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
751,145,4,5,3,93.4166564941406,93.0694885253906,93.684700012207,NULL,NULL,52.2617073059082,71.2206649780273,86.4131774902344,91.5987014770508,93.7068557739258
752,146,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
753,147,4,5,3,96.3000030517578,97.0999984741211,95.5,94.0999984741211,97.1999969482422,90.9000015258789,97.6999969482422,96.5,97.9000015258789,97
754,148,4,0,7,90.0400009155273,89.7600021362305,90.3000030517578,NULL,NULL,NULL,NULL,NULL,NULL,NULL
755,149,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
756,150,4,4,6,29.6000003814697,33.9000015258789,25.2999992370605,44.5,26.7999992370605,15.5,20.5,26.1000003814697,32.5999984741211,47.4000015258789
757,151,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
758,152,4,5,3,92.9000015258789,90.4000015258789,95.4000015258789,93.4000015258789,92.8000030517578,91.8000030517578,93.5,92.6999969482422,93.5,93.6999969482422
759,153,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
760,154,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
761,155,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
762,156,4,5,5,51.7999992370605,56.5999984741211,46.2999992370605,53.2999992370605,48.7000007629395,34,37.5,47.7999992370605,60.7999992370605,76.5
763,157,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
764,158,4,4,10,31.0070190429688,32.5438346862793,29.3729877471924,46.6317367553711,19.6954498291016,15.7307443618774,23.3592433929443,24.7354793548584,35.3494567871094,60.7669219970703
765,159,4,5,5,96.1999969482422,95.5999984741211,96.6999969482422,97.5,94.4000015258789,92.1999969482422,98.1999969482422,98.1999969482422,99.0999984741211,93.0999984741211
766,160,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
767,161,4,5,8,36.2000007629395,36.2999992370605,36.2000007629395,55.0999984741211,18.3999996185303,11.3999996185303,16.5,30.2000007629395,53.5999984741211,60.7000007629395
768,162,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
769,163,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
770,164,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
771,165,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
772,166,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
773,167,4,4,7,85.18896484375,88.811882019043,81.6293640136719,86.7177124023438,83.316047668457,74.9515914916992,82.960090637207,88.5351867675781,88.1144790649414,95.1540832519531
774,168,4,5,1,4.69999980926514,3.09999990463257,6.19999980926514,8.5,3.40000009536743,1.39999997615814,3.29999995231628,1.79999995231628,5.5,11.3000001907349
775,169,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
776,170,4,4,7,92.4323883056641,92.2904968261719,92.5750885009766,91.792236328125,92.5547485351562,89.4613037109375,93.2789916992188,94.4039459228516,92.5819854736328,93.0013427734375
777,171,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
778,172,4,5,5,31.2000007629395,32,30.5,46.9000015258789,25,14.6000003814697,16.1000003814697,24.2999992370605,41,72.4000015258789
779,173,4,5,9,62.4000015258789,69,55.5999984741211,68.1999969482422,49.9000015258789,36.5,57.7000007629395,69.1999969482422,77.4000015258789,88.0999984741211
780,174,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
781,175,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
782,176,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
783,177,4,4,8,97.159423828125,96.298454284668,97.9578094482422,96.5706481933594,97.3555221557617,96.1426162719727,97.8798828125,97.7570724487305,97.6542358398438,96.6898651123047
784,178,4,5,10,86.7232666015625,89.9121856689453,83.5017623901367,86.2451553344727,87.0701599121094,82.1278533935547,84.2322387695312,85.9053573608398,93.1900939941406,88.1784820556641
954,146,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
785,179,4,4,7,54.1638069152832,60.4420280456543,47.9278182983398,76.3339080810547,46.798152923584,29.8713817596436,41.3377876281738,48.2516441345215,64.7458648681641,83.8369064331055
786,180,4,5,8,53.0652809143066,50.4700698852539,55.6199951171875,67.9112854003906,43.5177383422852,30.9792537689209,43.7122344970703,52.693115234375,66.2103271484375,72.699821472168
787,181,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
788,182,4,5,10,89.7300033569336,93.0489349365234,86.3327484130859,92.4989242553711,88.9136734008789,82.4557189941406,83.9925918579102,91.9687118530273,95.6846923828125,93.9046630859375
789,183,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
790,184,4,5,9,82,85.0999984741211,79.0999984741211,86.3000030517578,72.5999984741211,65.4000015258789,78.0999984741211,83,88.3000030517578,95.3000030517578
791,185,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
792,186,4,5,7,98,98.3000030517578,97.6999969482422,98.5999984741211,97.6999969482422,97,98.1999969482422,98.0999984741211,97.9000015258789,98.9000015258789
793,187,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
794,188,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
795,189,4,4,7,19.3999996185303,20.5,18.2000007629395,37.0999984741211,15.1000003814697,5.5,9.10000038146973,16.6000003814697,26.6000003814697,42.5
796,190,4,5,3,98.3000030517578,98.3000030517578,98.3000030517578,98.4000015258789,98.0999984741211,98.0999984741211,97.4000015258789,99.5,99.8000030517578,97.0999984741211
797,191,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
798,192,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
799,193,4,4,7,27.7000007629395,30.5,25,43.7000007629395,20,7.19999980926514,12.8999996185303,20.3999996185303,38.7000007629395,48.7000007629395
800,194,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
801,195,4,5,4,76,77,74.8000030517578,76.8000030517578,68.5999984741211,65.4000015258789,69.4000015258789,83.8000030517578,77,90.6999969482422
802,196,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
803,197,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804,198,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
805,199,4,5,5,90.4000015258789,91.6999969482422,89.0999984741211,94.8000030517578,88.5999984741211,75.0999984741211,92.9000015258789,94.1999969482422,96.0999984741211,97.8000030517578
806,200,4,4,4,38.7999992370605,34.2000007629395,43.2000007629395,55.7999992370605,31.7999992370605,16.7999992370605,28.2000007629395,38.7999992370605,47,64.9000015258789
807,201,4,4,9,45.84228515625,46.2274894714355,45.4345512390137,69.3116989135742,30.991268157959,11.4602432250977,24.193078994751,40.197437286377,60.2296409606934,82.4186706542969
808,202,4,5,10,51.7000007629395,59.7000007629395,43.7999992370605,72.6999969482422,46.0999984741211,29.5,43.5999984741211,57,65.4000015258789,81.5
809,1,5,4,6,28,18.8999996185303,37.0999984741211,39.9000015258789,23.6000003814697,17,21,21.7999992370605,32.9000015258789,44.5999984741211
810,2,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
811,3,5,5,4,42.2000007629395,50.7000007629395,33.9000015258789,47.7999992370605,32.7999992370605,23.3999996185303,33,41.9000015258789,49.5,65
812,4,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
813,5,5,4,7,30,28.1000003814697,32.0999984741211,39,6.69999980926514,2.5,6,19.7000007629395,37.9000015258789,60.5999984741211
814,6,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
815,7,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
816,8,5,5,3,76,78.9000015258789,73.4000015258789,NULL,NULL,59.2000007629395,68.6999969482422,79.9000015258789,85.1999969482422,92.0999984741211
817,9,5,4,7,85.1803588867188,89.0558013916016,81.369758605957,87.2175064086914,82.6388244628906,82.4329223632812,81.7601318359375,82.8145980834961,86.2290878295898,92.2459411621094
818,10,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
819,11,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
820,12,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
821,13,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
822,14,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
823,15,5,5,10,48.0999984741211,53.4000015258789,43.0999984741211,52.9000015258789,46.7999992370605,29.7000007629395,41,50.5999984741211,53.9000015258789,66.6999969482422
824,16,5,5,3,82,79.6999969482422,84.3000030517578,81.1999969482422,83.5999984741211,83,84.1999969482422,73.3000030517578,82.6999969482422,84.8000030517578
825,17,5,5,3,88.0999984741211,91.6999969482422,84.9000015258789,87.9000015258789,88.3000030517578,91.4000015258789,88.5,92.5,84.6999969482422,82.8000030517578
826,18,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
827,19,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
828,20,5,4,9,11.8000001907349,9,14.8000001907349,18.6000003814697,6.90000009536743,2.40000009536743,4.5,7.5,12.3000001907349,28.6000003814697
829,21,5,5,1,23.7000007629395,25.7000007629395,21.7999992370605,44.7000007629395,15,3.90000009536743,6.69999980926514,13.5,29.2000007629395,57.7000007629395
830,22,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
831,23,5,5,3,91.8000030517578,93.0999984741211,90.4000015258789,90.5999984741211,92.3000030517578,83.8000030517578,90.0999984741211,91,95.5999984741211,95.1999969482422
832,24,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
833,25,5,0,10,65.1193771362305,69.7605590820312,60.6563491821289,67.2843551635742,54.1622352600098,52.088809967041,64.2956008911133,69.319221496582,77.1874771118164,83.980354309082
834,26,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
835,27,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
836,28,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
837,29,5,4,1,4.59999990463257,3.40000009536743,6,12.6000003814697,1,0.300000011920929,0.200000002980232,1.5,2.20000004768372,13.5
838,30,5,4,8,12.0149812698364,11.5374383926392,12.5577278137207,26.9649639129639,9.4659309387207,3.89422821998596,4.81685400009155,7.58235597610474,13.6637229919434,23.142219543457
839,31,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
840,32,5,4,5,26.3999996185303,27.1000003814697,25.7000007629395,51.2999992370605,20.8999996185303,8.60000038146973,10.8999996185303,18.2000007629395,32.9000015258789,53.9000015258789
841,33,5,4,9,27.6832504272461,27.413553237915,27.978458404541,41.1717758178711,10.6229619979858,3.14794397354126,6.45613574981689,20.4819393157959,34.2908897399902,61.1163139343262
842,34,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
843,35,5,5,1,4.5,4.19999980926514,4.90000009536743,10.3999996185303,0.100000001490116,0.100000001490116,0.100000001490116,0.400000005960464,5,13.5
844,36,5,4,6,8,6.09999990463257,9.69999980926514,22.2000007629395,2.40000009536743,1.70000004768372,2,2.90000009536743,3.09999990463257,23.3999996185303
845,37,5,0,8,74.3000030517578,76.4000015258789,72.4000015258789,74.0999984741211,75.5,NULL,NULL,NULL,NULL,NULL
846,38,5,0,6,59.5999984741211,61.9000015258789,57.5999984741211,74.3000030517578,45.2000007629395,NULL,NULL,NULL,NULL,NULL
847,39,5,4,6,48.0999984741211,53.4000015258789,43.2000007629395,53.7000007629395,31.3999996185303,27.5,38.5999984741211,49,60.5,70.6999969482422
848,40,5,4,3,27.2000007629395,28.7000007629395,25.2999992370605,38.7000007629395,21.3999996185303,7.59999990463257,20.6000003814697,21,32.0999984741211,47.7000007629395
